Name,StartTime,EndTime,Duration(s),Id,ParentId,RootId,fileName,project,qualifiedNameOfFile,userOpName,length,cache,cpuDelta(s),realDelta(s),gc0,gc1,gc2,outputDllFile
Write XML docs,20-24-04.1060,20-24-04.1061,000.0001,00-9851807ab0562c4a0d1599a5bb4db618-c4d95ca18f4b4e9e-00,00-9851807ab0562c4a0d1599a5bb4db618-9249a0c55d2abcf4-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Encode Interface Data,20-24-04.1061,20-24-04.1716,000.0654,00-9851807ab0562c4a0d1599a5bb4db618-db75d525a9c3b166-00,00-9851807ab0562c4a0d1599a5bb4db618-9249a0c55d2abcf4-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
file-0_phase-firstLoop,20-24-04.1721,20-24-04.1783,000.0063,00-9851807ab0562c4a0d1599a5bb4db618-6fbe69b01fc95e95-00,00-9851807ab0562c4a0d1599a5bb4db618-a2fdec7367d92234-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
file-0_phase-lowerLocalMutables,20-24-04.1784,20-24-04.1797,000.0013,00-9851807ab0562c4a0d1599a5bb4db618-aa13cdd19a707f94-00,00-9851807ab0562c4a0d1599a5bb4db618-a2fdec7367d92234-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
file-0_phase-LowerCalls,20-24-04.1798,20-24-04.1799,000.0001,00-9851807ab0562c4a0d1599a5bb4db618-4fcc4e882dd6419d-00,00-9851807ab0562c4a0d1599a5bb4db618-a2fdec7367d92234-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
file-1_phase-firstLoop,20-24-04.1799,20-24-04.1801,000.0001,00-9851807ab0562c4a0d1599a5bb4db618-466ee5ef13183b1a-00,00-9851807ab0562c4a0d1599a5bb4db618-a2fdec7367d92234-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
file-1_phase-lowerLocalMutables,20-24-04.1801,20-24-04.1801,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-64851601a375db8e-00,00-9851807ab0562c4a0d1599a5bb4db618-a2fdec7367d92234-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
file-1_phase-LowerCalls,20-24-04.1801,20-24-04.1801,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-ba2dab297741437e-00,00-9851807ab0562c4a0d1599a5bb4db618-a2fdec7367d92234-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
file-2_phase-firstLoop,20-24-04.1801,20-24-04.1915,000.0114,00-9851807ab0562c4a0d1599a5bb4db618-d7653aea6b632b80-00,00-9851807ab0562c4a0d1599a5bb4db618-a2fdec7367d92234-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
file-2_phase-lowerLocalMutables,20-24-04.1916,20-24-04.1942,000.0026,00-9851807ab0562c4a0d1599a5bb4db618-e6efc3c4912b04a9-00,00-9851807ab0562c4a0d1599a5bb4db618-a2fdec7367d92234-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
file-2_phase-LowerCalls,20-24-04.1943,20-24-04.1944,000.0001,00-9851807ab0562c4a0d1599a5bb4db618-4eaf1a1989da89ed-00,00-9851807ab0562c4a0d1599a5bb4db618-a2fdec7367d92234-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
file-3_phase-firstLoop,20-24-04.1944,20-24-04.2061,000.0117,00-9851807ab0562c4a0d1599a5bb4db618-5b6c4a820e8dd1b9-00,00-9851807ab0562c4a0d1599a5bb4db618-a2fdec7367d92234-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
file-3_phase-lowerLocalMutables,20-24-04.2061,20-24-04.2070,000.0008,00-9851807ab0562c4a0d1599a5bb4db618-f90a623f5c54d36c-00,00-9851807ab0562c4a0d1599a5bb4db618-a2fdec7367d92234-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
file-3_phase-LowerCalls,20-24-04.2070,20-24-04.2075,000.0004,00-9851807ab0562c4a0d1599a5bb4db618-e4f7ef0fb92ef31b-00,00-9851807ab0562c4a0d1599a5bb4db618-a2fdec7367d92234-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
file-4_phase-firstLoop,20-24-04.2075,20-24-04.2117,000.0042,00-9851807ab0562c4a0d1599a5bb4db618-589bafb4243b5baa-00,00-9851807ab0562c4a0d1599a5bb4db618-a2fdec7367d92234-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
file-4_phase-lowerLocalMutables,20-24-04.2117,20-24-04.2121,000.0004,00-9851807ab0562c4a0d1599a5bb4db618-e4c54d862dfc2bbd-00,00-9851807ab0562c4a0d1599a5bb4db618-a2fdec7367d92234-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
file-4_phase-LowerCalls,20-24-04.2121,20-24-04.2123,000.0002,00-9851807ab0562c4a0d1599a5bb4db618-7da42c44cc1af36a-00,00-9851807ab0562c4a0d1599a5bb4db618-a2fdec7367d92234-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Optimizations,20-24-04.1716,20-24-04.2126,000.0409,00-9851807ab0562c4a0d1599a5bb4db618-a2fdec7367d92234-00,00-9851807ab0562c4a0d1599a5bb4db618-9249a0c55d2abcf4-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Ending Optimizations,20-24-04.2126,20-24-04.2126,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-16f2b79ee5f68253-00,00-9851807ab0562c4a0d1599a5bb4db618-9249a0c55d2abcf4-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Encoding OptData,20-24-04.2126,20-24-04.2153,000.0027,00-9851807ab0562c4a0d1599a5bb4db618-057ec74e983c85b7-00,00-9851807ab0562c4a0d1599a5bb4db618-9249a0c55d2abcf4-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
TAST -> IL,20-24-04.2153,20-24-04.3570,000.1417,00-9851807ab0562c4a0d1599a5bb4db618-b64d391ca60c5436-00,00-9851807ab0562c4a0d1599a5bb4db618-9249a0c55d2abcf4-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Write Started,20-24-04.3579,20-24-04.3623,000.0043,00-9851807ab0562c4a0d1599a5bb4db618-ed1d14fc37f1612f-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Module Generation Preparation,20-24-04.3623,20-24-04.3624,000.0001,00-9851807ab0562c4a0d1599a5bb4db618-bfe6c601dfc232a7-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Module Generation Pass 1,20-24-04.3624,20-24-04.3655,000.0032,00-9851807ab0562c4a0d1599a5bb4db618-ce1ac85a878edb30-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Module Generation Pass 2,20-24-04.3655,20-24-04.3713,000.0058,00-9851807ab0562c4a0d1599a5bb4db618-5c3e93a0c3fa659f-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Module Generation Pass 3,20-24-04.3714,20-24-04.3725,000.0011,00-9851807ab0562c4a0d1599a5bb4db618-6a0d53c60112506c-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Module Generation Pass 4,20-24-04.3725,20-24-04.3728,000.0003,00-9851807ab0562c4a0d1599a5bb4db618-f0275313d69b2664-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Finalize Module Generation Results,20-24-04.3729,20-24-04.3731,000.0002,00-9851807ab0562c4a0d1599a5bb4db618-c86c4232b706889b-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Generated Tables and Code,20-24-04.3731,20-24-04.3742,000.0012,00-9851807ab0562c4a0d1599a5bb4db618-e41b45852e91b8d7-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Layout Header of Tables,20-24-04.3743,20-24-04.3743,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-dd71badbe1ececf0-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Build String/Blob Address Tables,20-24-04.3743,20-24-04.3747,000.0004,00-9851807ab0562c4a0d1599a5bb4db618-b67efda10c848d86-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Sort Tables,20-24-04.3747,20-24-04.3747,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-b5e437d7573c1386-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Write Header of tablebuf,20-24-04.3747,20-24-04.3749,000.0002,00-9851807ab0562c4a0d1599a5bb4db618-546ed66594d2671a-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Write Tables to tablebuf,20-24-04.3749,20-24-04.3749,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-2b67fd4a599d3d26-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Layout Metadata,20-24-04.3749,20-24-04.3750,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-baf94f2d34f6eb7d-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Write Metadata Header,20-24-04.3750,20-24-04.3750,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-d8af9e70314b6525-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Write Metadata Tables,20-24-04.3750,20-24-04.3750,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-fc618a254ffded2d-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Write Metadata Strings,20-24-04.3750,20-24-04.3750,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-8f86126de94910d5-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Write Metadata User Strings,20-24-04.3750,20-24-04.3750,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-7f05daf2046b618a-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Write Blob Stream,20-24-04.3750,20-24-04.3750,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-c0ddd612770cc194-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Fixup Metadata,20-24-04.3750,20-24-04.3752,000.0002,00-9851807ab0562c4a0d1599a5bb4db618-4908db593ccffd08-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Generated IL and metadata,20-24-04.3752,20-24-04.3768,000.0015,00-9851807ab0562c4a0d1599a5bb4db618-568bed6ea0b6c927-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Layout image,20-24-04.3768,20-24-04.3775,000.0008,00-9851807ab0562c4a0d1599a5bb4db618-63a546a088d4c416-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Writing Image,20-24-04.3775,20-24-04.3785,000.0009,00-9851807ab0562c4a0d1599a5bb4db618-0618dd97f32db713-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Signing Image,20-24-04.3785,20-24-04.3785,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-3db0593eaf94e805-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Write Started,20-24-04.3788,20-24-04.3790,000.0002,00-9851807ab0562c4a0d1599a5bb4db618-087ca5765d1ff00b-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Module Generation Preparation,20-24-04.3790,20-24-04.3790,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-c6bb87e537d504cc-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Module Generation Pass 1,20-24-04.3790,20-24-04.3793,000.0002,00-9851807ab0562c4a0d1599a5bb4db618-a100378d8f90a2ac-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Module Generation Pass 2,20-24-04.3793,20-24-04.3894,000.0101,00-9851807ab0562c4a0d1599a5bb4db618-f4305ed4695d4b63-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Module Generation Pass 3,20-24-04.3894,20-24-04.3895,000.0001,00-9851807ab0562c4a0d1599a5bb4db618-3454faf50c4ebf52-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Module Generation Pass 4,20-24-04.3895,20-24-04.3897,000.0002,00-9851807ab0562c4a0d1599a5bb4db618-1d05079cd2fe1221-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Finalize Module Generation Results,20-24-04.3897,20-24-04.3898,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-6456a8c8ab2b6c2e-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Generated Tables and Code,20-24-04.3898,20-24-04.3898,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-c824232b31bcfc8e-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Layout Header of Tables,20-24-04.3898,20-24-04.3898,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-db52f39f1460ca1a-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Build String/Blob Address Tables,20-24-04.3898,20-24-04.3900,000.0001,00-9851807ab0562c4a0d1599a5bb4db618-1b75c9de91e6ae78-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Sort Tables,20-24-04.3900,20-24-04.3900,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-91e89799f31bdef4-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Write Header of tablebuf,20-24-04.3900,20-24-04.3900,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-0a940326a0074c08-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Write Tables to tablebuf,20-24-04.3900,20-24-04.3900,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-dad0a2e865175203-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Layout Metadata,20-24-04.3900,20-24-04.3900,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-bc8b9541ee551043-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Write Metadata Header,20-24-04.3900,20-24-04.3900,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-093cab06a1dc3053-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Write Metadata Tables,20-24-04.3900,20-24-04.3900,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-05aac4a9679922e9-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Write Metadata Strings,20-24-04.3900,20-24-04.3901,000.0001,00-9851807ab0562c4a0d1599a5bb4db618-2e8b005bf46bff8b-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Write Metadata User Strings,20-24-04.3901,20-24-04.3901,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-bbb18cf9bcee0bd3-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Write Blob Stream,20-24-04.3901,20-24-04.3902,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-8eb3f85bfca55bb0-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Fixup Metadata,20-24-04.3902,20-24-04.3902,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-641dd43c368cf79d-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Generated IL and metadata,20-24-04.3902,20-24-04.4048,000.0146,00-9851807ab0562c4a0d1599a5bb4db618-a65691354dc5844c-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
PDB: Defined 5 documents,20-24-04.4048,20-24-04.4051,000.0003,00-9851807ab0562c4a0d1599a5bb4db618-2187554df2e1422a-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
PDB: Sorted 101 methods,20-24-04.4051,20-24-04.4175,000.0124,00-9851807ab0562c4a0d1599a5bb4db618-e39bc13d242f665f-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
PDB: Created,20-24-04.4175,20-24-04.4178,000.0002,00-9851807ab0562c4a0d1599a5bb4db618-81f5d2258cf707cc-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Layout image,20-24-04.4178,20-24-04.4181,000.0003,00-9851807ab0562c4a0d1599a5bb4db618-c16b56dc4b8a3380-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Writing Image,20-24-04.4181,20-24-04.4193,000.0012,00-9851807ab0562c4a0d1599a5bb4db618-45d659046265a535-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Finalize PDB,20-24-04.4193,20-24-04.4194,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-9acc35bae9f8983e-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Signing Image,20-24-04.4194,20-24-04.4194,000.0001,00-9851807ab0562c4a0d1599a5bb4db618-350168ec21cbcfa2-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Generate PDB Info,20-24-04.4194,20-24-04.4194,000.0000,00-9851807ab0562c4a0d1599a5bb4db618-e6fdd4c1018cd6b6-00,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
Write .NET Binary,20-24-04.3570,20-24-04.4194,000.0624,00-9851807ab0562c4a0d1599a5bb4db618-076d3f63a88a8b04-00,00-9851807ab0562c4a0d1599a5bb4db618-9249a0c55d2abcf4-00,9851807ab0562c4a0d1599a5bb4db618,,,,,,,,,,,,,
FSC compilation,20-24-01.2266,20-24-04.4207,003.1941,00-9851807ab0562c4a0d1599a5bb4db618-9249a0c55d2abcf4-00,,9851807ab0562c4a0d1599a5bb4db618,,obj\Debug\bomLite.dll,,,,,,,,,,,
Import mscorlib+FSharp.Core,20-24-57.0082,20-24-57.2594,000.2512,00-94ac96717f342dfa7cfc3e6d629a62e8-18c286ec9dfffe48-00,00-94ac96717f342dfa7cfc3e6d629a62e8-a36a75442e3e2726-00,94ac96717f342dfa7cfc3e6d629a62e8,,,,,,,,,,,,,
ParseAndCheckFile.parseFile,20-24-57.2742,20-24-57.3086,000.0344,00-94ac96717f342dfa7cfc3e6d629a62e8-835a007d4e13b4a5-00,00-94ac96717f342dfa7cfc3e6d629a62e8-1749831c6c930869-00,94ac96717f342dfa7cfc3e6d629a62e8,C:\Users\wille\source\repos\bomLite\types.fs,,,,,,,,,,,,Parse
ParseAndCheckFile.parseFile,20-24-57.2741,20-24-57.3109,000.0367,00-94ac96717f342dfa7cfc3e6d629a62e8-f4fc5c169a28128c-00,00-94ac96717f342dfa7cfc3e6d629a62e8-1749831c6c930869-00,94ac96717f342dfa7cfc3e6d629a62e8,"C:\Users\wille\source\repos\bomLite\obj\Debug\.NETCoreApp,Version=v7.0.AssemblyAttributes.fs",,,,,,,,,,,,Parse
ParseAndCheckFile.parseFile,20-24-57.2741,20-24-57.3126,000.0385,00-94ac96717f342dfa7cfc3e6d629a62e8-51e08c0f58988ff6-00,00-94ac96717f342dfa7cfc3e6d629a62e8-1749831c6c930869-00,94ac96717f342dfa7cfc3e6d629a62e8,C:\Users\wille\source\repos\bomLite\obj\Debug\bomLite.AssemblyInfo.fs,,,,,,,,,,,,Parse
ParseAndCheckFile.parseFile,20-24-57.2741,20-24-57.3158,000.0417,00-94ac96717f342dfa7cfc3e6d629a62e8-1e3345f56546eba0-00,00-94ac96717f342dfa7cfc3e6d629a62e8-1749831c6c930869-00,94ac96717f342dfa7cfc3e6d629a62e8,C:\Users\wille\source\repos\bomLite\connection.fs,,,,,,,,,,,,Parse
ParseAndCheckFile.parseFile,20-24-57.2741,20-24-57.3212,000.0470,00-94ac96717f342dfa7cfc3e6d629a62e8-cdf2ec2cfdeef91b-00,00-94ac96717f342dfa7cfc3e6d629a62e8-1749831c6c930869-00,94ac96717f342dfa7cfc3e6d629a62e8,C:\Users\wille\source\repos\bomLite\Program.fs,,,,,,,,,,,,Parse
Parse inputs,20-24-57.2625,20-24-57.3227,000.0602,00-94ac96717f342dfa7cfc3e6d629a62e8-1749831c6c930869-00,00-94ac96717f342dfa7cfc3e6d629a62e8-a36a75442e3e2726-00,94ac96717f342dfa7cfc3e6d629a62e8,,,,,,,,,,,,,
Import non-system references,20-24-57.3227,20-24-57.6455,000.3227,00-94ac96717f342dfa7cfc3e6d629a62e8-67e4a0a62f18dd7c-00,00-94ac96717f342dfa7cfc3e6d629a62e8-a36a75442e3e2726-00,94ac96717f342dfa7cfc3e6d629a62e8,,,,,,,,,,,,,
CheckDeclarations.CheckOneImplFile,20-24-57.6993,20-24-57.7898,000.0905,00-94ac96717f342dfa7cfc3e6d629a62e8-ed373bfed168abd1-00,00-94ac96717f342dfa7cfc3e6d629a62e8-04e0882a9481c622-00,94ac96717f342dfa7cfc3e6d629a62e8,"C:\Users\wille\source\repos\bomLite\obj\Debug\.NETCoreApp,Version=v7.0.AssemblyAttributes.fs",,".NETCoreApp,Version=v7.0.AssemblyAttributes",,,,,,,,,,
CheckDeclarations.CheckOneImplFile,20-24-57.6993,20-24-57.7898,000.0905,00-94ac96717f342dfa7cfc3e6d629a62e8-594048159105047f-00,00-94ac96717f342dfa7cfc3e6d629a62e8-04e0882a9481c622-00,94ac96717f342dfa7cfc3e6d629a62e8,C:\Users\wille\source\repos\bomLite\obj\Debug\bomLite.AssemblyInfo.fs,,BomLite.AssemblyInfo,,,,,,,,,,
CheckDeclarations.CheckOneImplFile,20-24-57.6993,20-24-57.8223,000.1230,00-94ac96717f342dfa7cfc3e6d629a62e8-788a02488be88e3e-00,00-94ac96717f342dfa7cfc3e6d629a62e8-04e0882a9481c622-00,94ac96717f342dfa7cfc3e6d629a62e8,C:\Users\wille\source\repos\bomLite\types.fs,,Types,,,,,,,,,,
CheckDeclarations.CheckOneImplFile,20-24-57.8231,20-24-59.6342,001.8112,00-94ac96717f342dfa7cfc3e6d629a62e8-92ab3f0123a8f8ba-00,00-94ac96717f342dfa7cfc3e6d629a62e8-04e0882a9481c622-00,94ac96717f342dfa7cfc3e6d629a62e8,C:\Users\wille\source\repos\bomLite\connection.fs,,Connection,,,,,,,,,,
CheckDeclarations.CheckOneImplFile,20-24-59.6346,20-24-59.7944,000.1598,00-94ac96717f342dfa7cfc3e6d629a62e8-db033e569a1885f0-00,00-94ac96717f342dfa7cfc3e6d629a62e8-04e0882a9481c622-00,94ac96717f342dfa7cfc3e6d629a62e8,C:\Users\wille\source\repos\bomLite\Program.fs,,Program,,,,,,,,,,
Typecheck,20-24-57.6455,20-24-59.7988,002.1533,00-94ac96717f342dfa7cfc3e6d629a62e8-04e0882a9481c622-00,00-94ac96717f342dfa7cfc3e6d629a62e8-a36a75442e3e2726-00,94ac96717f342dfa7cfc3e6d629a62e8,,,,,,,,,,,,,
Typechecked,20-24-59.7988,20-24-59.7991,000.0003,00-94ac96717f342dfa7cfc3e6d629a62e8-945c3e9aa0e7dfbc-00,00-94ac96717f342dfa7cfc3e6d629a62e8-a36a75442e3e2726-00,94ac96717f342dfa7cfc3e6d629a62e8,,,,,,,,,,,,,
Write Interface File,20-24-59.7991,20-24-59.7991,000.0000,00-94ac96717f342dfa7cfc3e6d629a62e8-d4877dbfd8527e0d-00,00-94ac96717f342dfa7cfc3e6d629a62e8-a36a75442e3e2726-00,94ac96717f342dfa7cfc3e6d629a62e8,,,,,,,,,,,,,
Write XML doc signatures,20-24-59.7991,20-24-59.7991,000.0000,00-94ac96717f342dfa7cfc3e6d629a62e8-6326092d8a394b99-00,00-94ac96717f342dfa7cfc3e6d629a62e8-a36a75442e3e2726-00,94ac96717f342dfa7cfc3e6d629a62e8,,,,,,,,,,,,,
